image_id,wealthy_score
50f5e640fdc9f065f0006bab,0.4927351646693725
514147a5fdc9f04926006ad1,0.401698477569615
5141395ffdc9f0492600545c,0.3627242411516495
513d572efdc9f03587003103,0.4480609559785394
51409a1cfdc9f04926000eda,0.35777021501750006
50f42eb1fdc9f065f0002353,0.5704617532008944
513cb2aafdc9f0358700068f,0.36672044436369466
513e6ae1fdc9f0358700bf69,0.527908795743047
513d7b47fdc9f03587006aee,0.5259426033365903
50f55e08fdc9f065f00049e9,0.5686681068632199
513d7aeefdc9f035870069c0,0.5209131161835295
513d9e99fdc9f0358700846e,0.53140132371558
513e5c20fdc9f0358700aa35,0.4811843367759211
513e23affdc9f0358700a6d9,0.5575406526093871
513e1c80fdc9f03587009766,0.48321709980996064
50f46485fdc9f065f00046c8,0.5223056284542955
5140b93cfdc9f04926001de6,0.48499827673541956
513d5f7efdc9f03587003bd3,0.44245778868978786
513d2ee6fdc9f035870025f6,0.5201910674493129
50f5e5e0fdc9f065f0006b30,0.4091290166335635
51409b2ffdc9f04926001034,0.40136223472576266
50f56122fdc9f065f000545f,0.36093085618394316
50f46486fdc9f065f00046d6,0.527908795743047
513cd1f2fdc9f03587001e4f,0.40357430654818016
51409d26fdc9f0492600129e,0.5690843956232925
5140d720fdc9f04926003759,0.5705437528987313
513e1c41fdc9f035870096bf,0.5240745212602604
5140915cfdc9f049260004c7,0.524231410879712
5140b638fdc9f0492600165d,0.44442398109624465
50f5eb63fdc9f065f000824b,0.3370996179882606
50f43533fdc9f065f0002cba,0.44482332208238434
513d79a4fdc9f0358700657d,0.36262629076195196
50f5eb1cfdc9f065f0007fbc,0.44245778868978786
513d7a05fdc9f035870066b5,0.44245778868978786
513f30b0fdc9f0358700df0a,0.5650384945855877
50f5e5defdc9f065f0006b14,0.44245778868978786
50f5eab2fdc9f065f0007c69,0.526032966764482
513f109bfdc9f0358700c715,0.4735182095452539
51422e77fdc9f04926008d1a,0.39964173879221265
50f5ed68fdc9f065f0008d20,0.48714948462287433
513f2da8fdc9f0358700da93,0.5317428801494674
513e65aefdc9f0358700b9d5,0.5297889689349733
50f56125fdc9f065f000546f,0.6011623325444035
513ce83dfdc9f035870022d0,0.5259426033365903
513e1ca1fdc9f035870097ba,0.6075593359070629
513cd04cfdc9f03587001df9,0.4962280184038932
50f5eeaefdc9f065f0008fce,0.5685858585341598
513d6933fdc9f0358700464a,0.48180392223244517
513e6d3dfdc9f0358700c281,0.605690908232603
513e1d7cfdc9f035870099f9,0.7387120110130275
50f561f6fdc9f065f00057e1,0.4892676994132121
513d79fafdc9f03587006691,0.3684640807135767
514217eefdc9f049260080a8,0.401702829727982
50f5e58ffdc9f065f0006a39,0.41121377117794533
513cdefbfdc9f03587002109,0.5597106635107039
50f42de0fdc9f065f0002296,0.5727162912807825
513cbc1cfdc9f03587000f6f,0.49617411557543956
513cba3efdc9f03587000db6,0.4482582555790313
513cc3bafdc9f035870016cc,0.40567805828328785
51413636fdc9f04926004c09,0.48530825516553827
50f5e896fdc9f065f00073a3,0.527908795743047
51408f3cfdc9f0492600005e,0.3707929580201118
51422ce8fdc9f04926008b9b,0.5260281663034919
513f2b76fdc9f0358700d6dc,0.6350125650828756
513d7a44fdc9f0358700678a,0.401698477569615
50f60c4ebeb2fed910000292,0.5259426033365903
50f447dafdc9f065f0003b4b,0.4824942640411395
513d6770fdc9f0358700408f,0.527908795743047
513f10c1fdc9f0358700c74a,0.44245778868978786
513f2c26fdc9f0358700d806,0.527908795743047
5141508dfdc9f04926007da1,0.5150973248550903
50f42eb3fdc9f065f000239e,0.529874988149504
5140d93efdc9f04926003b7f,0.4034920589226359
513ce45bfdc9f03587002210,0.44245778868978786
50f447d8fdc9f065f0003adb,0.539572527946647
50f5ee98fdc9f065f0008f11,0.4445885104272657
513d2e96fdc9f035870025b8,0.4519841948369473
513d7aebfdc9f035870069bb,0.48714948462287433
513cb504fdc9f035870008c8,0.44245778868978786
5141413ffdc9f0492600617f,0.527908795743047
50f439fbfdc9f065f0002e57,0.4834728514403184
513e1a0efdc9f035870090ee,0.36838285861939646
5185d52ffdc9f03fd500148a,0.529874988149504
513d69b6fdc9f0358700481c,0.5201223282154979
51414ed6fdc9f04926007941,0.4813412708313955
51414d00fdc9f04926007494,0.5301337093473982
51413584fdc9f04926004a2c,0.48143436855861316
50f5e5d0fdc9f065f0006a63,0.36458997977711954
5185d1edfdc9f03fd500115d,0.5259579069892791
50f433d0fdc9f065f00026fb,0.5631970532855802
50f5e56ffdc9f065f0006927,0.39635272454010484
513e6ca4fdc9f0358700c1bd,0.5205678644875926
50f5ee93fdc9f065f0008e9e,0.527908795743047
50f561c5fdc9f065f00056dc,0.5685866520148045
5140d9c4fdc9f04926003c96,0.44245778868978786
513cc48cfdc9f03587001794,0.6733612437106494
50f55e50fdc9f065f0004b9f,0.5313459217023894
514133b5fdc9f049260043d2,0.44245778868978786
513cd888fdc9f03587001fb0,0.6018169279722012
514146e3fdc9f0492600690f,0.48714948462287433
513f1322fdc9f0358700ca81,0.48158699026521734
513d495cfdc9f03587002dc5,0.48697215720736337
513ccf70fdc9f03587001dd4,0.40357430654818016
513d7f97fdc9f03587007622,0.44245778868978786
513d7a81fdc9f03587006864,0.4859313583680916
50f5e5d0fdc9f065f0006a6d,0.6343855912295476
51413ab0fdc9f0492600578f,0.43396171559052876
513d7a7cfdc9f0358700684d,0.527908795743047
514099c3fdc9f04926000e64,0.4443334347252991
51408b21fdc9f0358700e882,0.4849413661933098
513e20eafdc9f0358700a324,0.527908795743047
50f42c4cfdc9f065f0001a4a,0.396002709978785
51409c69fdc9f049260011bc,0.6094357282488918
513e1ecefdc9f03587009d75,0.5223056284542955
51422a48fdc9f04926008911,0.44442398109624465
50f4351afdc9f065f0002b24,0.4895818007226691
50f42b87fdc9f065f00014d3,0.5295387852181577
5140ca44fdc9f049260027b1,0.48714948462287433
50f42c54fdc9f065f0001b38,0.4101025488572456
51409d94fdc9f04926001321,0.4351563691187952
513e2215fdc9f0358700a4fc,0.527908795743047
513cea7bfdc9f0358700233e,0.3664577006096625
50f5e76afdc9f065f000715c,0.526028813414021
513cbafefdc9f03587000e69,0.43887427101880944
50f5eb42fdc9f065f0008127,0.44084666105583215
50f5e58ffdc9f065f0006a20,0.48321709980996064
50f5eaeffdc9f065f0007e67,0.47778542112150063
513cc24cfdc9f03587001561,0.5260290043125956
50f463c9fdc9f065f00043b2,0.44245778868978786
51413478fdc9f04926004680,0.6056170000653285
5140d8bafdc9f04926003a8e,0.3305815796029488
50f55e7cfdc9f065f0004d02,0.5687586532341654
513d7e30fdc9f03587007358,0.4910548395161527
50f60b88beb2fed910000014,0.527908795743047
50f5ec16fdc9f065f00086f3,0.5240745212602604
50f5e527fdc9f065f00066bb,0.26135582258872364
5142176bfdc9f0492600801e,0.4031618457179617
50f5eb21fdc9f065f0008014,0.44245778868978786
50f5e55dfdc9f065f0006758,0.5241606771549455
513cc1e4fdc9f035870014fe,0.36592946423929007
50f448acfdc9f065f0004172,0.6193315197118444
5140c9fcfdc9f049260026d3,0.5279193010832335
51408b7afdc9f0358700e93a,0.5706342992696768
51422df8fdc9f04926008c9b,0.527908795743047
51414097fdc9f049260060dd,0.5238985009109042
51414432fdc9f049260064a0,0.2938130665481042
513e1ed7fdc9f03587009d8f,0.5335119630317987
50f560ecfdc9f065f00052f5,0.565115039005633
514228d0fdc9f049260087cc,0.32364668346880515
51421915fdc9f049260081e1,0.5297844417785584
513e211bfdc9f0358700a3a5,0.4833118158593242
5140cc59fdc9f04926002d9c,0.6459329750961692
50f445affdc9f065f00035cb,0.5686681068632199
50f4648efdc9f065f0004750,0.6785203975598377
513e65b1fdc9f0358700b9db,0.48321709980996064
51415017fdc9f04926007c65,0.450048235361361
5141356efdc9f049260049e3,0.439402344137528
51413366fdc9f049260042bb,0.5352598030176174
51414fe1fdc9f04926007bdc,0.527908795743047
513d69f5fdc9f035870048e8,0.48899291748582974
50f5eeadfdc9f065f0008fcc,0.4869691229833288
51414ae5fdc9f04926006ffb,0.403197143328899
50f463b6fdc9f065f000427e,0.5686681068632199
513e1f2efdc9f03587009e64,0.4480071659765393
50f55e0bfdc9f065f0004a33,0.44108882955974477
50f5644ffdc9f065f0006262,0.6343665988793847
50f5eb1cfdc9f065f0007fb0,0.401698477569615
513cb2f1fdc9f035870006d4,0.5259426033365903
50f5e520fdc9f065f00066a9,0.6994250322962519
5140899dfdc9f0358700e557,0.44237140487246696
51422a83fdc9f04926008953,0.527908795743047
50f5eb25fdc9f065f000805f,0.40373824275915693
513d783dfdc9f035870060cf,0.4445696133678193
513d7f67fdc9f035870075de,0.483694256041313
50f5e583fdc9f065f000693b,0.401698477569615
513d68cefdc9f035870044dd,0.5183353206598115
50f44868fdc9f065f0004048,0.5653845529272102
51413799fdc9f04926004fa1,0.5685285213443111
514145c8fdc9f04926006667,0.44058500256074806
51414c54fdc9f049260072e6,0.43861576730476587
50f5eaf8fdc9f065f0007f1b,0.5240745212602604
513e64e0fdc9f0358700b8c0,0.6073779498678875
51414805fdc9f04926006bbe,0.48158691661593683
50f42b4ffdc9f065f00012c4,0.44272008931901197
513d5770fdc9f03587003179,0.5258445401409548
513cb28cfdc9f03587000678,0.1976644678797462
513d9b6cfdc9f035870079e1,0.40339771698088195
51413a4ffdc9f0492600569d,0.5668999823674096
513d9cd1fdc9f03587007e81,0.5259426033365903
513e1bb0fdc9f03587009534,0.4832174742426955
513d3142fdc9f035870027c7,0.36636360129303447
50f42b82fdc9f065f0001476,0.48910736676383204
50f5eb6efdc9f065f0008325,0.3373577114918631
513d699ffdc9f035870047c7,0.522688608231338
50f5ee96fdc9f065f0008ee4,0.48875521012382717
513d784dfdc9f03587006106,0.3646527333439864
5185cd8cfdc9f03fd5000d47,0.5612646732652268
513cca30fdc9f03587001cbf,0.40540445027049177
513cb812fdc9f03587000bae,0.5241636257924587
513d6172fdc9f03587003e42,0.4500208896053914
513d7b43fdc9f03587006adc,0.48708554635459506
513f2ab5fdc9f0358700d5a7,0.5262056846946663
51409137fdc9f04926000475,0.529874988149504
513e6de6fdc9f0358700c374,0.2886881335999306
5185d1fafdc9f03fd500116a,0.6075593359070629
513f3089fdc9f0358700deec,0.48910736676383204
5140c9defdc9f04926002675,0.6107437357559553
5142282efdc9f0492600872a,0.5686681068632199
51413500fdc9f04926004872,0.4001799689336407
513e5e76fdc9f0358700b09c,0.5667922778846548
51413881fdc9f0492600522c,0.5243523383845831
51414615fdc9f0492600671f,0.44245778868978786
50f42c44fdc9f065f000199a,0.4851832922164175
513e1d88fdc9f03587009a16,0.5276697631786295
513e1a6ffdc9f035870091e9,0.48714948462287433
513cb7dcfdc9f03587000b7d,0.4813490177336308
51392be0818ede12960011ee,0.5315545802253767
514098eefdc9f04926000d4a,0.5434558220035199
513cc59ffdc9f03587001898,0.5634706558398636
50f61684beb2fed9100009a0,0.47559807224865025
513d5cf7fdc9f035870037f2,0.40178466279555075
513e1f28fdc9f03587009e49,0.4813636045059354
50f56195fdc9f065f000556c,0.48125921766900287
5140ca60fdc9f04926002802,0.36316905878601113
513e1c39fdc9f035870096a6,0.518838995663837
5140ce9bfdc9f0492600306e,0.4462138669501184
51413372fdc9f049260042dd,0.3960668533454344
514137d5fdc9f0492600508b,0.5651714720618595
50f42c6dfdc9f065f0001c0b,0.32922808196126885
51414eebfdc9f04926007972,0.44040144123323405
50f46447fdc9f065f00044cd,0.44091591014067205
513cefa3fdc9f03587002436,0.6388901028854548
50f5e58ffdc9f065f0006a42,0.32381021410217714
513d2ecafdc9f035870025e0,0.6732626617140927
513d9d12fdc9f03587007f57,0.44973144392938413
50f44566fdc9f065f00034d7,0.525852249009585
513d61bbfdc9f03587003ea4,0.36084880302155053
50f46496fdc9f065f00047d0,0.5687544922690726
513f2d5afdc9f0358700da0d,0.6083432244942936
513929be818ede129600115c,0.36658754996344617
50f5e565fdc9f065f000683a,0.51829410705209
513d37d4fdc9f03587002c1d,0.5160972645149068
513e2125fdc9f0358700a3c6,0.492760873879105
51414cc9fdc9f04926007400,0.48526966879076194
51409b2dfdc9f04926001030,0.44245778868978786
513d7baafdc9f03587006c3a,0.5953175780825898
513d9b96fdc9f03587007a6a,0.44245778868978786
513ce40bfdc9f035870021fd,0.527908795743047
50f42efbfdc9f065f000247f,0.5258481066135449
50f5eb18fdc9f065f0007f6f,0.2866618759773863
50f42efefdc9f065f0002529,0.6376696591585084
513da060fdc9f0358700896f,0.44629206317257447
513d6c86fdc9f03587004fb6,0.5258683685687122
5140915dfdc9f049260004c9,0.5650100658157352
50f5eb1bfdc9f065f0007f9a,0.3997455684788403
50f42eaafdc9f065f00022b2,0.44245778868978786
513d3892fdc9f03587002c65,0.4119661772030471
513d36cefdc9f03587002bbf,0.4869127927424309
513f1445fdc9f0358700cc0a,0.16317135722633266
5140b67afdc9f0492600171c,0.4850929464124669
50f5eb1afdc9f065f0007f8c,0.39807983844070366
50f42b82fdc9f065f000146e,0.5667922778846548
51414834fdc9f04926006c2f,0.485015290661639
51408945fdc9f0358700e4a6,0.36152622652805877
50f42c7ffdc9f065f0001db8,0.531750817128069
513e5e24fdc9f0358700afaa,0.36491833215104497
50f43b78fdc9f065f000316f,0.368220503718122
5140ce73fdc9f0492600304c,0.7907800675463539
50f5ed53fdc9f065f0008bec,0.44245778868978786
50f5e563fdc9f065f00067e9,0.40366049977620333
51414800fdc9f04926006bb4,0.4384479200395522
51409c86fdc9f049260011e4,0.4491922861734536
513d388afdc9f03587002c61,0.5282436657950232
50f447d3fdc9f065f0003a99,0.4016081141417233
5140ccf9fdc9f04926002ede,0.33031909168729845
50f5e648fdc9f065f0006c5e,0.37998653371708513
513d7cbefdc9f03587006fc2,0.48698074466409313
513d6b48fdc9f03587004ca5,0.5573098805656121
513d7a1afdc9f03587006701,0.4463512714728377
50f42b88fdc9f065f000151e,0.4439933094865878
50f55e6efdc9f065f0004c86,0.5599650962730155
513d7c1bfdc9f03587006dac,0.6415341013955607
50f39820fdc9f065f0000e17,0.40715701639584917
513cc83afdc9f03587001b01,0.4851832922164175
50f5ed52fdc9f065f0008bd4,0.5215119611987755
50f4643efdc9f065f0004411,0.527908795743047
51421a34fdc9f04926008302,0.527908795743047
514148f6fdc9f04926006d63,0.48566711806142987
514137d8fdc9f04926005095,0.529874988149504
513cc2fafdc9f03587001606,0.49309091063148086
513e1cf2fdc9f0358700988c,0.5296987547142019
50f43babfdc9f065f00032ec,0.48522905886335405
5140db43fdc9f04926003eb2,0.45320263627229784
50f4643ffdc9f065f000442c,0.5605191272038684
50e748ead7c3df413b001480,0.32556629408013654
51408f83fdc9f049260000e9,0.5686681068632199
513cbc2ffdc9f03587000f80,0.48093939846351
514146befdc9f049260068b1,0.529874988149504
50f5eb28fdc9f065f0008097,0.5608584654645594
51414696fdc9f04926006857,0.44245778868978786
50f60c42beb2fed910000186,0.5261121655994054
514139c5fdc9f0492600554a,0.5223056284542955
5185cbb2fdc9f03fd5000b74,0.4483152870088612
50f433c1fdc9f065f0002610,0.5243941773473499
5185d3fcfdc9f03fd500135d,0.5686681068632199
5140b804fdc9f04926001b6a,0.4480609559785394
513d6dcbfdc9f035870051ea,0.528461724869644
50f46448fdc9f065f00044dc,0.48322538711372504
5140ccc0fdc9f04926002e8c,0.3183797045697201
5140b92efdc9f04926001dc6,0.527908795743047
513e1c64fdc9f0358700971d,0.527908795743047
5140d665fdc9f04926003652,0.6036614704030956
5140ccb5fdc9f04926002e74,0.5327511341476362
513e61c1fdc9f0358700b5c6,0.461037725279268
513e62ddfdc9f0358700b768,0.527908795743047
513d784efdc9f0358700610b,0.5205090771714368
50f43530fdc9f065f0002c80,0.5276993126611415
513e2131fdc9f0358700a3ed,0.5257706129391768
513e1ad9fdc9f035870092f7,0.44975352401844715
513cbb74fdc9f03587000edc,0.3665340489703326
513e206ffdc9f0358700a1d9,0.5631915252752764
513d7a18fdc9f035870066fb,0.4384566390895777
50f56433fdc9f065f00061a5,0.44245778868978786
5185d13ffdc9f03fd50010c4,0.4387170707874397
50f42c6dfdc9f065f0001c02,0.49185415806147076
51422a65fdc9f04926008933,0.45553833911731345
51422ca6fdc9f04926008b5c,0.39989725906755336
50f3981efdc9f065f0000dec,0.4864733343377018
513d7a52fdc9f035870067bc,0.447006530176642
51413b95fdc9f049260059bd,0.4036563597105728
513d6b47fdc9f03587004ca3,0.4542364518080355
51422cfafdc9f04926008baf,0.48528145584913995
5140c950fdc9f049260024cc,0.44245778868978786
513d7956fdc9f0358700647f,0.527908795743047
513d5eeffdc9f03587003b22,0.4389127506659816
5140b6edfdc9f04926001868,0.3997322851631582
5142275dfdc9f0492600865c,0.5280273719722143
51414e30fdc9f049260077a0,0.5686681068632199
50f5eacffdc9f065f0007d5e,0.44245778868978786
513d7dfbfdc9f035870072f0,0.40898668380314124
513d6831fdc9f035870042ab,0.40357430654818016
513f2ba8fdc9f0358700d732,0.44245778868978786
5140d8e8fdc9f04926003ae2,0.4039469625788557
5140dbb2fdc9f04926003f24,0.5296197650593635
513e1bb8fdc9f0358700954a,0.48321709980996064
5140ca9ffdc9f049260028c7,0.527908795743047
514093a3fdc9f049260007d4,0.4813412708313955
513cc422fdc9f0358700172e,0.51849294616373
513d7b75fdc9f03587006b8c,0.5259426033365903
51414995fdc9f04926006e0a,0.47507713133338625
5185d418fdc9f03fd5001376,0.5279993421139927
5141514afdc9f04926007f59,0.6726900213020167
513d5a40fdc9f035870033ea,0.6056170000653285
50f42c80fdc9f065f0001de9,0.6057692117650628
51414f13fdc9f049260079dd,0.559579339992378
51413ab7fdc9f0492600579f,0.49115594634614773
50f43b8bfdc9f065f00031a4,0.48910736676383204
5140b70ffdc9f049260018cc,0.5709514922685025
513e6a7afdc9f0358700bed5,0.5706342992696768
50f5e880fdc9f065f0007372,0.4090209273261492
50f46457fdc9f065f0004634,0.6040684554489877
513cc9e1fdc9f03587001c87,0.5278182493721015
513d3256fdc9f035870028a2,0.40209408045614936
5140cc03fdc9f04926002cc9,0.4885980925735952
51413840fdc9f0492600519b,0.44245778868978786
5140d7e9fdc9f049260038e7,0.48117357725557647
513e21e7fdc9f0358700a4c4,0.48125542151954537
51422bf3fdc9f04926008ab0,0.4016079311986695
50f5642bfdc9f065f00060e1,0.5314941725311153
5140d7d7fdc9f049260038bd,0.3963501291761302
50f42c54fdc9f065f0001b58,0.527908795743047
5141420cfdc9f0492600625c,0.527908795743047
513d336afdc9f03587002967,0.5260254272293403
50f433bffdc9f065f00025f8,0.5620656584093215
513e2050fdc9f0358700a184,0.32380751789885404
51413404fdc9f049260044e0,0.47667204192071183
51409293fdc9f049260006c7,0.4831350831570901
513d364afdc9f03587002b81,0.4442467818180302
5140c8e4fdc9f04926002393,0.40558990705605436
50f42c7dfdc9f065f0001d38,0.5259426033365903
513f2a2bfdc9f0358700d4c4,0.5201877687862959
514147ddfdc9f04926006b5e,0.44646429126485787
51409937fdc9f04926000db0,0.5984261449502891
50f6167ebeb2fed91000093b,0.44992873999357713
513d68f9fdc9f03587004577,0.44677005792803903
51392ca8818ede1296001225,0.4849990022523765
5141359dfdc9f04926004a86,0.41307457425816774
513d6aeefdc9f03587004bc6,0.49053266403360213
51408febfdc9f049260001bb,0.2946012118600373
50f4450bfdc9f065f0003432,0.44245778868978786
50f5e689fdc9f065f0006d07,0.44245778868978786
50f46454fdc9f065f0004595,0.4364833888824543
513d5795fdc9f035870031b1,0.527908795743047
513e5c81fdc9f0358700ab30,0.44442398109624465
5140cc84fdc9f04926002e04,0.48125921766900287
50f5640afdc9f065f0005fff,0.527908795743047
5141432efdc9f04926006388,0.48125921766900287
513d6198fdc9f03587003e74,0.48714948462287433
50f42c7dfdc9f065f0001d47,0.35947130788902903
5140d293fdc9f049260032fd,0.2777658760310363
50f5ebc5fdc9f065f00084d3,0.5208737553972702
5140cde2fdc9f04926002fc0,0.44442398109624465
513d6963fdc9f035870046ec,0.6733539285443413
513e612cfdc9f0358700b4ed,0.527908795743047
513926bc818ede129600108a,0.48125921766900287
50f42bbbfdc9f065f00016db,0.5279044343277848
50f42b50fdc9f065f00012ec,0.49292669924109167
513d6a04fdc9f03587004915,0.527908795743047
514133c0fdc9f049260043f7,0.6093532879026127
50f42b53fdc9f065f0001394,0.527908795743047
51414b2dfdc9f04926007051,0.527908795743047
513d34d8fdc9f03587002a70,0.45334276709984894
50f42c7efdc9f065f0001d87,0.5240041917822517
513d57d3fdc9f03587003220,0.4403970995602856
513d6ba3fdc9f03587004d87,0.4470815549954557
513f2f02fdc9f0358700dced,0.5725963580099833
513cbdb6fdc9f035870010ef,0.4835489629423044
5185ce37fdc9f03fd5000ded,0.48509274584547196
513d7d7ffdc9f035870071e5,0.5189825064523114
5140b71cfdc9f049260018f2,0.3791098178046024
513f297afdc9f0358700d394,0.527908795743047
513cc832fdc9f03587001afb,0.5262714863665223
513e1e45fdc9f03587009c00,0.527908795743047
5140907cfdc9f049260002e4,0.6046363080180847
513d9aacfdc9f03587007777,0.527908795743047
513cbc90fdc9f03587000fde,0.5297887864806006
513d9fd1fdc9f0358700881e,0.36084880302155053
513d6ba1fdc9f03587004d82,0.6106479260564467
51409cbcfdc9f04926001221,0.4131849806226331
513e6b63fdc9f0358700c00e,0.4833078599716665
51421bf3fdc9f049260084e8,0.5259426033365903
513e6ba4fdc9f0358700c066,0.5585036012212664
513d5d08fdc9f03587003810,0.19403868195782425
50f5eba4fdc9f065f00083ca,0.5259594033138341
5140904cfdc9f0492600027f,0.5686681068632199
513f2b54fdc9f0358700d6a7,0.529874988149504
513e6c63fdc9f0358700c16d,0.440491596283331
513d9decfdc9f03587008233,0.6059039414092253
5185cef6fdc9f03fd5000eac,0.44245778868978786
5141495cfdc9f04926006dcd,0.49465094848446195
50f5640bfdc9f065f0006011,0.5277406707008984
50f5e8c9fdc9f065f00074af,0.44245778868978786
513d79d4fdc9f0358700660c,0.44245778868978786
513cc2eafdc9f035870015fa,0.48383262766862284
513da0cbfdc9f03587008a30,0.401698477569615
50f42b87fdc9f065f00014b9,0.5317430702258338
513d9ea5fdc9f0358700849b,0.4020380751364808
5140d051fdc9f0492600321a,0.527908795743047
513d3475fdc9f03587002a29,0.5689751199589235
513d9efdfdc9f035870085c0,0.5686681068632199
513f14c8fdc9f0358700ccc8,0.4037461248244873
513d6866fdc9f03587004363,0.5648338323804333
513e6220fdc9f0358700b656,0.4857773509520445
50e748e6d7c3df413b001404,0.48714948462287433
513f29a2fdc9f0358700d3da,0.4443334347252991
513d9f7afdc9f03587008756,0.5296212975365666
514137ebfdc9f049260050da,0.44245778868978786
513d9dc4fdc9f035870081b3,0.5256892276165972
513d9c19fdc9f03587007c13,0.6008907476666345
513cb8d2fdc9f03587000c68,0.36109935132095594
5140db91fdc9f04926003f04,0.5666204596083476
51422c13fdc9f04926008acc,0.44245778868978786
513e20e0fdc9f0358700a307,0.527724142694812
50f5e87cfdc9f065f0007315,0.4066694467118292
513e655cfdc9f0358700b961,0.4831267540060101
50f61676beb2fed9100008d4,0.44815681295938997
513d34acfdc9f03587002a4e,0.4443334347252991
513f2942fdc9f0358700d327,0.48321709980996064
50f5eeaafdc9f065f0008f6d,0.4462407623275222
513da043fdc9f03587008929,0.4054508030276741
513ce597fdc9f03587002247,0.4464763675389044
50f43533fdc9f065f0002cc4,0.395059427235186
513d9c2afdc9f03587007c4c,0.6056170000653285
5141494dfdc9f04926006dbd,0.44231852897861795
513e1a2bfdc9f03587009134,0.8280801591839778
51414160fdc9f049260061a4,0.527908795743047
5140ca37fdc9f04926002788,0.3569476207033434
513d79cafdc9f035870065f3,0.5684953439773826
51413ce1fdc9f04926005bfd,0.39982263096710874
5140b984fdc9f04926001e7a,0.5278182493721015
513f2b18fdc9f0358700d643,0.6730184081128796
513d9c42fdc9f03587007c99,0.4833979915844338
50f60c55beb2fed91000030e,0.5206245952327024
513d9b4ffdc9f03587007991,0.522357722497335
5141382dfdc9f04926005170,0.40366049977620333
513e1e70fdc9f03587009c79,0.4809818306372097
513f327ffdc9f0358700e094,0.3033053546175284
50f4644cfdc9f065f000450e,0.5705271432888375
51413958fdc9f0492600544a,0.5312723268598875
5140c92ffdc9f0492600246f,0.533255239770814
50f4480ffdc9f065f0003cdc,0.48672253522869857
5140ce45fdc9f04926003024,0.35711255492074057
5140c996fdc9f049260025a1,0.4480768024705364
514142cafdc9f04926006325,0.527908795743047
50f56091fdc9f065f000520f,0.527908795743047
50f5e6c4fdc9f065f0006dc7,0.4074013532336608
50f5640afdc9f065f000600d,0.527908795743047
5185cc5efdc9f03fd5000c1b,0.527908795743047
