image_id,lively_score
513d9d04fdc9f03587007f30,0.39138100628254546
50f55e50fdc9f065f0004b98,0.4637693184640792
513d7bfdfdc9f03587006d48,0.27453156091440234
513d7ef4fdc9f035870074f8,0.5995085581316799
50f43aaafdc9f065f0002ec9,0.4904125416887826
513d9f10fdc9f03587008603,0.5228371582439287
514147e4fdc9f04926006b73,0.4992046141348822
50f55e1efdc9f065f0004afd,0.5046235146841243
50f5e8a6fdc9f065f0007443,0.6230797737456815
51414d32fdc9f0492600751a,0.5925385502507143
51408febfdc9f049260001ba,0.23393809840538876
51408a69fdc9f0358700e706,0.4663010755692266
50f561fafdc9f065f0005823,0.43414332084610263
514136cefdc9f04926004cde,0.4336215731950903
51413875fdc9f04926005212,0.3963249059404003
513cc593fdc9f0358700188c,0.5212059100541531
513d9da2fdc9f0358700813b,0.34867551453885404
5140b92efdc9f04926001dc6,0.5055053080882924
514092e4fdc9f04926000714,0.4376877436643473
50f43bacfdc9f065f00032f5,0.4690513017381982
513cb9e8fdc9f03587000d69,0.4239665540944566
5140cb10fdc9f04926002a30,0.43119981189968337
50f5625ffdc9f065f000599f,0.6043574481946117
513d5e0efdc9f035870039d1,0.4992046141348822
513cc15afdc9f0358700147e,0.5301792233086684
5185ce15fdc9f03fd5000dd1,0.5085526125115241
513e6fd2fdc9f0358700c60c,0.42541934420094046
51413d25fdc9f04926005c84,0.39908815639712025
51414233fdc9f04926006286,0.46650153404545713
513cd196fdc9f03587001e39,0.5637468468709719
513e1d89fdc9f03587009a19,0.4312109037207552
50f5eeedfdc9f065f0009117,0.45864092404693657
514148adfdc9f04926006d1b,0.4318181649589155
513e5e08fdc9f0358700af63,0.3942580100295575
51413557fdc9f04926004995,0.5273811900799381
513e5e23fdc9f0358700afa9,0.596338423647574
51413859fdc9f049260051d6,0.5367243982120474
513f1484fdc9f0358700cc66,0.5507802773593172
50f60b88beb2fed91000000f,0.5242716022372419
513cb809fdc9f03587000ba5,0.5382464869107774
51392d36818ede129600124a,0.4006043705000949
513e5de2fdc9f0358700af02,0.5013020593569625
513cc8a8fdc9f03587001b66,0.50566675975576
51413d63fdc9f04926005d16,0.42883341161174027
513d6078fdc9f03587003d10,0.5547325015531881
513cc830fdc9f03587001af7,0.5862445759683025
514150a4fdc9f04926007dd4,0.43616497184222963
514138dafdc9f04926005303,0.3635533821822805
513e5e87fdc9f0358700b0ca,0.3633663461776086
513e5cdbfdc9f0358700ac25,0.5008619613377191
5185d07ffdc9f03fd5001017,0.48890836833610213
513e1f77fdc9f03587009f30,0.5951929879639191
513d5ec5fdc9f03587003aea,0.3195067912313436
513d7d1dfdc9f035870070f2,0.5680066700917226
513e20d0fdc9f0358700a2d6,0.4839976916154055
513e1cc7fdc9f03587009814,0.42177354891539853
50f5e58ffdc9f065f0006a36,0.4304907588145772
51413ad5fdc9f049260057ec,0.43375609277367133
513e1fb7fdc9f03587009fe5,0.5337591031543695
513e1c59fdc9f035870096fe,0.5008619613377191
514228fefdc9f049260087f8,0.43278891545042
5140b76afdc9f049260019ca,0.42705621244588043
513d9d51fdc9f0358700801f,0.3702682410391846
5140daeafdc9f04926003e53,0.46624817142789016
5185cbb5fdc9f03fd5000b79,0.6169011845820539
513f128afdc9f0358700c9b2,0.5404262704306341
50f42c52fdc9f065f0001aad,0.42556445644016133
50f42eb3fdc9f065f00023c2,0.42786041125651847
513f1496fdc9f0358700cc81,0.5008619613377191
5140b8cafdc9f04926001d0c,0.528404173488874
51421884fdc9f0492600814d,0.36174852639030786
513f1521fdc9f0358700cd47,0.6245183482163292
513d7e21fdc9f03587007335,0.46774920024686956
513d7b36fdc9f03587006aad,0.3585416690034161
51408aa8fdc9f0358700e77e,0.37676863762542145
514139a5fdc9f049260054fd,0.33040296328107216
513e6d0afdc9f0358700c23c,0.602236143803103
51414e68fdc9f0492600783d,0.5250139691397593
5140d990fdc9f04926003c2d,0.3939293433940067
513e6f65fdc9f0358700c57a,0.5001703974356985
5140d219fdc9f04926003288,0.2414808417981029
513d9ab7fdc9f0358700779e,0.4257377719518685
513d69c2fdc9f0358700483f,0.46863052877088834
50f43489fdc9f065f0002907,0.5698600324656093
513d7ec6fdc9f03587007495,0.46319733290767007
51409e7efdc9f04926001440,0.4255060234299364
50f5e640fdc9f065f0006bb6,0.5010226261427225
513e2120fdc9f0358700a3b5,0.4043767594372441
5185d383fdc9f03fd50012df,0.6592215477160245
5185d3f4fdc9f03fd5001355,0.5383320127731732
513d68c2fdc9f035870044b4,0.3987928521544602
513d578bfdc9f035870031a5,0.552591777260317
514137e4fdc9f049260050c0,0.4179376430363401
51422d90fdc9f04926008c3d,0.4687827753562432
5140b67ffdc9f04926001733,0.4261076739310147
50f42c7ffdc9f065f0001da5,0.4379430431583317
50f6087cbeb2fed6f8000597,0.4052409592826061
51414742fdc9f049260069f6,0.5005884006682434
50f42bb1fdc9f065f00015ff,0.4374438822874227
50f42c80fdc9f065f0001ddb,0.46319033927189274
513f1164fdc9f0358700c81f,0.5060174073402373
513d7f2cfdc9f0358700756f,0.4458284279070415
51408be2fdc9f0358700ea06,0.3443576581659632
5140d6dcfdc9f049260036d3,0.5049597052218121
5140d59efdc9f0492600350f,0.49561945438748833
50f433cdfdc9f065f00026b9,0.3748453569304008
513e1c30fdc9f03587009690,0.46484784833859283
50f56122fdc9f065f000545d,0.5872784457436244
513d56a9fdc9f03587003013,0.5008619613377191
514139fcfdc9f049260055ce,0.5021586078507
513f2973fdc9f0358700d386,0.5620244429309551
50f55e99fdc9f065f0004d6f,0.4971719847898029
5140b70dfdc9f049260018c5,0.47483517252056456
51409bb2fdc9f049260010de,0.36610529340367315
50f5eb44fdc9f065f000814e,0.3632560268029808
513e5c87fdc9f0358700ab44,0.5712299635282465
50f43ab0fdc9f065f0002f4b,0.5008619613377191
50f5e690fdc9f065f0006d4a,0.5411884167391152
513d6a35fdc9f035870049be,0.3645628719588605
513f2ba3fdc9f0358700d729,0.36861460299260695
50e5faead7c3df413b000740,0.3373171525601283
50e5faecd7c3df413b000757,0.5358339454929606
50f44815fdc9f065f0003e12,0.45850298415545143
50f44853fdc9f065f0003e4a,0.6634137058102205
513f1453fdc9f0358700cc1f,0.49736397344087147
50f42c46fdc9f065f00019e7,0.34728013770989535
513e1dbbfdc9f03587009a96,0.39899603020355995
50f60b98beb2fed91000010a,0.5967160281501496
51421983fdc9f04926008252,0.3585069859478539
513d78f9fdc9f03587006351,0.4332873809937998
50f607d7beb2fed6f80002e1,0.43528293719353073
5140cc7ffdc9f04926002dfa,0.3643578707370684
51414cabfdc9f049260073b7,0.5990256310298288
51409878fdc9f04926000cb6,0.40512327652514274
513cb7dcfdc9f03587000b7d,0.3977540008557656
514218adfdc9f04926008173,0.5974243343630353
51409b25fdc9f04926001028,0.5261161288347534
513d9da9fdc9f0358700815a,0.502519308540556
513d7bdcfdc9f03587006cdb,0.3770929477661495
51413440fdc9f049260045ae,0.45723045015986236
5140d7f5fdc9f04926003902,0.4256014165800806
50f5ed97fdc9f065f0008df4,0.43144192074769955
513d6dcdfdc9f035870051ec,0.4982780525252552
50f5ec11fdc9f065f0008691,0.42590278034126694
514093f2fdc9f04926000820,0.45743544523176316
513e22a6fdc9f0358700a5a4,0.407048784960662
5140b837fdc9f04926001bd1,0.4698788865926916
513f32f1fdc9f0358700e0f1,0.5894191313941145
50f44563fdc9f065f00034ac,0.5773181195216179
50f433c5fdc9f065f0002674,0.4861386691372035
50f4648bfdc9f065f000474f,0.459673390968568
513cbed8fdc9f035870011fe,0.46846288277363685
51409a45fdc9f04926000f10,0.3914661445747682
50f61672beb2fed910000879,0.42977933645568944
513d7fbafdc9f03587007643,0.39706432123240804
50f46455fdc9f065f00045c2,0.6223231377597107
513d9f57fdc9f035870086f1,0.43015960832269184
5140dc1cfdc9f04926003f8e,0.5707999882510415
513d9e68fdc9f035870083cf,0.5406578654084362
513f2b34fdc9f0358700d675,0.5352188889978716
50f55e08fdc9f065f00049f5,0.39734086767076726
513d7af3fdc9f035870069d3,0.4680030521509235
51413a47fdc9f04926005687,0.3597280099315162
50f56410fdc9f065f000608b,0.3036962188695475
51422878fdc9f0492600876c,0.49248948376263935
513cbfc4fdc9f035870012ec,0.4664319631918523
50f44866fdc9f065f0003fbb,0.5129677020984014
513da0d4fdc9f03587008a38,0.4333879143203841
50f56195fdc9f065f0005571,0.42707546494998017
513d794cfdc9f03587006462,0.5473437327980946
50f55e0dfdc9f065f0004a6a,0.4323731588188301
513d685ffdc9f03587004352,0.537490923026147
50f55eb0fdc9f065f0004e0e,0.4963414532049225
513da02cfdc9f035870088f6,0.4618376813550968
50f43ab0fdc9f065f0002f35,0.5306900716996246
51413d9ffdc9f04926005d9f,0.42883341161174027
514134bffdc9f04926004784,0.3747777514433649
51413b8cfdc9f049260059ae,0.5392099517120312
5185ce8cfdc9f03fd5000e42,0.5304033253448279
51413781fdc9f04926004f45,0.40149581407497426
50f56412fdc9f065f00060c5,0.3955661480225463
513d7ca5fdc9f03587006f74,0.455527063331208
513d793bfdc9f0358700642f,0.42883341161174027
50f43aa6fdc9f065f0002e79,0.42722447262156266
50f46497fdc9f065f00047f7,0.4876793072742816
51414eccfdc9f0492600792a,0.4955133198932083
513f328cfdc9f0358700e0a2,0.5330678010404657
513cc052fdc9f03587001378,0.2588503704611797
513d9f9afdc9f03587008799,0.4648476864747297
513cd0d2fdc9f03587001e12,0.386135058568067
50f433cdfdc9f065f00026ab,0.4271760644089033
50f44867fdc9f065f0004006,0.5226466577546193
50f6086ebeb2fed6f800047f,0.5350009408231395
513d30fbfdc9f0358700278e,0.3266167227300885
50f5ecf6fdc9f065f0008bb9,0.3877373547903937
513e5cd5fdc9f0358700ac17,0.5365125804660152
513d9dd6fdc9f035870081ea,0.3360910722166915
513d9f46fdc9f035870086ba,0.4964510898607308
5185d1f6fdc9f03fd5001165,0.5128116614367386
513d5f6efdc9f03587003bbd,0.36242734189158743
50f60c54beb2fed910000308,0.5359080569081174
513d6cdafdc9f03587005062,0.4258925791330926
513e6ecffdc9f0358700c4ac,0.3276062733816386
51408acefdc9f0358700e7d4,0.6273515110429275
51422e6afdc9f04926008d0c,0.6097112063431099
50f5609afdc9f065f0005281,0.4645621119568842
5141339dfdc9f04926004383,0.4010984852072952
513cc7c1fdc9f03587001a94,0.2864437747715242
51415090fdc9f04926007da8,0.489653315355074
50f60c46beb2fed9100001ee,0.4648476864747297
513cc460fdc9f0358700176d,0.5078262204880313
5140c9a0fdc9f049260025be,0.5200845161473536
513cebe5fdc9f03587002386,0.40902824721165754
514144d0fdc9f04926006542,0.5008619613377191
513f13b4fdc9f0358700cb46,0.4409191717763982
50f60c4bbeb2fed910000264,0.5074294948781766
50f439fbfdc9f065f0002e52,0.31337768656115206
5140cdfffdc9f04926002fe1,0.576182764099115
50f5e689fdc9f065f0006cf4,0.4308333019776095
50f433cffdc9f065f00026e3,0.4984571519647711
513e609dfdc9f0358700b40c,0.2893653377545892
513e6029fdc9f0358700b359,0.49542458747402746
5140cc88fdc9f04926002e11,0.38380795322713407
50f5644ffdc9f065f0006266,0.5037969574096295
50f42c72fdc9f065f0001c78,0.39776343547049164
50f43495fdc9f065f00029e8,0.4306430826368902
5140d216fdc9f04926003287,0.32700341857196535
513e5dc0fdc9f0358700aea6,0.21539478477778376
50f60c42beb2fed910000185,0.4948270783133717
51414642fdc9f04926006787,0.5967158685437657
50f42c4cfdc9f065f0001a4d,0.372281630298531
51392724818ede12960010a6,0.41591703794836865
50f43527fdc9f065f0002bcb,0.36735451881949077
513d2ecbfdc9f035870025e1,0.5269043784898179
513cc2fcfdc9f0358700160a,0.5007856377927188
514134e5fdc9f0492600480d,0.5371347239904566
5140b77afdc9f049260019f2,0.39923082768140217
513d610bfdc9f03587003dc7,0.31649170478654326
514099fcfdc9f04926000eb1,0.37316077223559074
514134acfdc9f0492600473f,0.45982869812386434
514137d0fdc9f04926005071,0.5532304030684876
513d9b01fdc9f03587007889,0.43725190886297555
513e1bb4fdc9f0358700953e,0.5941630172212177
514147affdc9f04926006aec,0.4314922504699106
50f5eceffdc9f065f0008b17,0.5322534209132307
50f42c54fdc9f065f0001b50,0.5276787374626395
51421ad0fdc9f049260083af,0.5720051414698555
513f2c6ffdc9f0358700d885,0.5800758001982861
513d5e19fdc9f035870039e9,0.3575563630686057
514227a7fdc9f049260086a4,0.5008619613377191
50f5e86ffdc9f065f0007297,0.5270685925776284
513f2e22fdc9f0358700db67,0.581478481778817
50f5e8e0fdc9f065f000755b,0.42875358103969663
5140ce32fdc9f04926003013,0.42883341161174027
5185d534fdc9f03fd500148f,0.5011270955896201
50f56061fdc9f065f0005171,0.49454264563259703
513d9ab7fdc9f035870077a1,0.5993687627110683
50f42f01fdc9f065f00025e9,0.4670226712535846
51409e18fdc9f049260013c2,0.5309469984704732
50f60874beb2fed6f80004f1,0.3923268974610542
513f2b9ffdc9f0358700d724,0.4585738727232329
513e1be7fdc9f035870095c9,0.47239206708646997
50f5eb1efdc9f065f0007fe2,0.5129945043279932
50f5eb63fdc9f065f0008254,0.4465566717049717
50f60c4dbeb2fed910000287,0.42208214650447695
513e235bfdc9f0358700a676,0.4992142060672894
513e1f04fdc9f03587009e03,0.4866840174473516
5140cf13fdc9f049260030ea,0.5053001266045728
513d5863fdc9f035870032f0,0.46774115420965023
514134acfdc9f0492600473e,0.4965672665006633
513d7b4dfdc9f03587006aff,0.4291926543972121
5140d9b0fdc9f04926003c65,0.3980476675878634
513cddb0fdc9f035870020c7,0.3695396498736566
513d5d0dfdc9f03587003816,0.5303830165439093
5141407efdc9f049260060c9,0.5023056156399517
513e1d28fdc9f0358700991a,0.5304345241844536
514143d5fdc9f04926006440,0.4607623120069426
50f5eaccfdc9f065f0007d1b,0.47246937778764275
50f55e97fdc9f065f0004d48,0.5937187430711536
513e1b5dfdc9f0358700945f,0.5995822114301103
5185d095fdc9f03fd500102f,0.4675387396551048
514219cdfdc9f04926008299,0.42881690896549396
513f105afdc9f0358700c6b7,0.5304650853410308
50f5640efdc9f065f0006075,0.4380815098730977
514090d1fdc9f0492600039d,0.4469225209105739
5141377bfdc9f04926004f2b,0.446671105803349
513d9c65fdc9f03587007d15,0.5637450241718166
50f42bb0fdc9f065f00015eb,0.3603997457927658
5185d165fdc9f03fd50010e4,0.5345384853887246
51414c57fdc9f049260072ee,0.49253153647131154
51413a2bfdc9f04926005643,0.5031045668140628
513e6cb0fdc9f0358700c1cb,0.48865374918327975
513cbc56fdc9f03587000fa7,0.49255729255233993
513d5fddfdc9f03587003c4c,0.463944567754318
513d6a78fdc9f03587004a8e,0.4098355996411018
513d7b89fdc9f03587006bd1,0.4273174771759763
5141356ffdc9f049260049e5,0.615717671104898
513d9d08fdc9f03587007f3b,0.36472287799547376
513d7c73fdc9f03587006ed2,0.3944764839515878
51409429fdc9f04926000852,0.39281913674875085
5140c9fefdc9f049260026d4,0.39659371879134936
50f60870beb2fed6f80004b5,0.46915319008713463
513cc3c8fdc9f035870016da,0.45794536403165037
51409d26fdc9f049260012a0,0.45439445779896875
513d9bdafdc9f03587007b40,0.43985018527810066
514138e4fdc9f0492600531e,0.5067473746939105
50f5eb4cfdc9f065f00081e7,0.45944796522929393
513d4c28fdc9f03587002e25,0.4140472779831207
50f563f8fdc9f065f0005f31,0.4965969080622867
51413503fdc9f0492600487d,0.363399365667084
51392998818ede1296001154,0.45951135051832337
513cdb66fdc9f0358700203f,0.33219947701011004
513d57fafdc9f0358700326d,0.4615588781181721
5185cd12fdc9f03fd5000cd1,0.46340060604959504
513d9eadfdc9f035870084b0,0.5008619613377191
513f2e02fdc9f0358700db3e,0.49783692605622915
513d2c93fdc9f03587002447,0.5043580915306884
513d9ee9fdc9f0358700857d,0.46146780877166266
51409241fdc9f04926000679,0.42715644518653445
51413404fdc9f049260044e1,0.46231193002323556
514090dcfdc9f049260003b2,0.46035549742346027
50f5e8cffdc9f065f0007538,0.4409353445071496
513e5d6cfdc9f0358700adb8,0.4273948717337637
513cdd8afdc9f035870020c0,0.4311240647860992
513d7944fdc9f0358700644b,0.43755929493092793
50f463c9fdc9f065f00043b4,0.48976810154112876
51414f1ffdc9f049260079fe,0.3848299875904652
51413823fdc9f04926005158,0.5019468789525964
514133cefdc9f04926004429,0.502519308540556
50f46498fdc9f065f0004825,0.5103414338107535
51413a5efdc9f049260056be,0.46732358272792873
513e225afdc9f0358700a544,0.4261030395630676
514133c6fdc9f04926004409,0.4599017264616226
513d5b22fdc9f035870034ab,0.3889597622580723
513e6f80fdc9f0358700c5a4,0.4035265381610084
50f46482fdc9f065f0004674,0.5717868976507525
513f3387fdc9f0358700e16b,0.4664371710843756
50f5e8e3fdc9f065f00075a6,0.49762996630605943
50f60b88beb2fed910000012,0.428221897777285
513e6e30fdc9f0358700c3dc,0.4304907588145772
513d7a6cfdc9f03587006816,0.5086393246493917
51414701fdc9f04926006956,0.5054360981364032
50e5faefd7c3df413b000787,0.47421024046923854
513f2e9bfdc9f0358700dc46,0.5244648311451492
513d5c81fdc9f03587003724,0.4255757681052633
513d67fffdc9f03587004204,0.6278246054159768
513d7b04fdc9f03587006a0b,0.5666181779134695
513d6ac5fdc9f03587004b5a,0.42709990992627295
5140b6b2fdc9f049260017c5,0.566096583754222
5140cb83fdc9f04926002b9d,0.471897516983649
5140d57afdc9f049260034c7,0.5678905221539996
513e1ebafdc9f03587009d3a,0.4274427351350911
51414ecafdc9f04926007923,0.5726035270420173
5140cb94fdc9f04926002bce,0.641035962176538
5185cd26fdc9f03fd5000ce4,0.4304907588145772
51414cb4fdc9f049260073d1,0.5670785829425554
513e5fbefdc9f0358700b2b3,0.46440956801987787
513d5df6fdc9f035870039a8,0.4288181386690682
514144c2fdc9f04926006533,0.47060869204011757
513d4ba0fdc9f03587002e19,0.5369823283411083
513e5e0efdc9f0358700af74,0.29748344460361187
50f6166ebeb2fed910000830,0.46319033927189274
513f32fdfdc9f0358700e0fc,0.5303877903095146
5142196ffdc9f0492600823e,0.4304907588145772
513d7a80fdc9f03587006860,0.3929679609524739
50f60c4cbeb2fed910000269,0.4337227538462369
51421b53fdc9f0492600843a,0.5231961527062793
5140b878fdc9f04926001c5d,0.49942936155913253
513d57bffdc9f03587003200,0.46155336101725236
513d9d5cfdc9f03587008043,0.4841513628679173
513f126cfdc9f0358700c983,0.5318249254799045
50f563fcfdc9f065f0005fa6,0.5024429849955557
513d7982fdc9f0358700650d,0.4667221697660721
513d9caefdc9f03587007e0d,0.6256228349749026
513d6c0bfdc9f03587004e84,0.5260144335228647
51413c8afdc9f04926005b45,0.6530513914857525
513e5d94fdc9f0358700ae2b,0.510806494957602
51415023fdc9f04926007c87,0.39872847914154713
51413605fdc9f04926004bc7,0.41921683996602077
51413b6dfdc9f0492600596d,0.5433303734882508
51408b77fdc9f0358700e932,0.278746883759028
50f42b4ffdc9f065f00012ac,0.5912159515893708
50f56448fdc9f065f00061c7,0.49806576233513844
513f321cfdc9f0358700e03d,0.42553253209567515
5140c990fdc9f0492600258c,0.49762996630605943
51413946fdc9f0492600541a,0.3955877846961315
513da037fdc9f03587008908,0.40755433996943785
51413fe1fdc9f04926006028,0.5517775370507472
5140899dfdc9f0358700e557,0.5663823246738553
50f439f1fdc9f065f0002d88,0.4131907109258339
5140d793fdc9f04926003835,0.39507225612541125
50f5eaeffdc9f065f0007e67,0.4239224715076128
50f4450bfdc9f065f0003423,0.3635267742381203
513d799afdc9f0358700655e,0.24827856755335304
50f60b98beb2fed910000104,0.4992046141348822
50f5e899fdc9f065f00073e7,0.5668726318828631
513e5d6dfdc9f0358700adbd,0.4062799218071615
50f42c54fdc9f065f0001b2a,0.3944038443224691
51414540fdc9f049260065ba,0.568194006567839
513d6b39fdc9f03587004c84,0.46017883213245947
513cbcc0fdc9f0358700100e,0.4366250349274292
50f60866beb2fed6f80003de,0.3896535209242997
513d7d75fdc9f035870071d1,0.46785697370278645
50f61683beb2fed910000990,0.5698173973982613
5141346afdc9f04926004653,0.39731025045649593
50f42c6afdc9f065f0001be4,0.3817969233889549
513e61fafdc9f0358700b61d,0.5349657994506992
513f2977fdc9f0358700d38c,0.5709399924640731
50f42c72fdc9f065f0001c6d,0.4685231697389771
5140b937fdc9f04926001ddc,0.3944764839515878
51413ab2fdc9f04926005795,0.36310013656096585
513e1c83fdc9f0358700976d,0.4662758399993727
50f56091fdc9f065f000521d,0.3526383186858555
513d7d07fdc9f035870070b2,0.49771239153692537
5140ccb6fdc9f04926002e78,0.3584488397835651
5185cd63fdc9f03fd5000d1b,0.49171576300900177
50f42bb1fdc9f065f0001603,0.4990488354764237
5140b730fdc9f0492600192a,0.564960964334404
513cdf39fdc9f0358700211a,0.3668478903935762
513d364efdc9f03587002b85,0.4756042012949617
50f42c12fdc9f065f000180d,0.27813032122249354
513d7f1bfdc9f03587007546,0.36487804012249087
5140cdadfdc9f04926002f93,0.37418996985991476
513d9ee7fdc9f03587008578,0.565554220504572
50f60120beb2fed6f800019e,0.5337127395932751
51414774fdc9f04926006a67,0.4334445031157694
50f560fbfdc9f065f00053d4,0.5000265822561113
5140cb80fdc9f04926002b93,0.4336340413221735
5140db69fdc9f04926003ed8,0.5321175484117292
51392d94818ede1296001266,0.40198175235031497
513e6c02fdc9f0358700c0e0,0.4180457363038638
50f42baefdc9f065f00015b2,0.5807116903662175
5140937afdc9f049260007a4,0.46820720685363315
513d78aefdc9f0358700624c,0.38738429500191096
5140cab4fdc9f04926002908,0.30468696103646814
513e5bf4fdc9f0358700a9b6,0.36129077290679185
50f5e56bfdc9f065f00068b9,0.4464408534596022
50f448a8fdc9f065f000410b,0.36135800588997374
5140cb64fdc9f04926002b3f,0.3702927191452623
513d7c41fdc9f03587006e30,0.4609675359122375
513e6420fdc9f0358700b7b1,0.4706792053171726
513e62edfdc9f0358700b782,0.46492417153935106
513d6d7dfdc9f0358700516a,0.5371370693388795
50f5e871fdc9f065f00072bf,0.2932394458966155
50f5e8cdfdc9f065f000750e,0.27719633647502095
513d6d59fdc9f03587005132,0.28483253400024067
50f560f2fdc9f065f0005344,0.46189325911151324
5140d890fdc9f04926003a30,0.4110492012588077
50f5e527fdc9f065f00066ca,0.42405858446057026
50f42efcfdc9f065f000249d,0.4230727396148081
50f56449fdc9f065f00061ec,0.5678499698064476
50f561f2fdc9f065f00057a2,0.6237864164726508
51408b0bfdc9f0358700e85a,0.5965046943044432
513cb9dafdc9f03587000d5c,0.36529203293907203
513cc8a0fdc9f03587001b61,0.37097904694083905
513cbd42fdc9f0358700107f,0.39883981248855244
50f562d7fdc9f065f0005aa9,0.5211419903152594
5140d9bffdc9f04926003c88,0.3082083621110102
5140b6bdfdc9f049260017e8,0.4359078996609875
513f2a9efdc9f0358700d57e,0.5009382848827195
50f43b8efdc9f065f00031e3,0.486978819727375
51408f8bfdc9f049260000f7,0.4626918285627365
5140c929fdc9f04926002461,0.37928774019858436
50f5ed66fdc9f065f0008d00,0.4039470191133181
50f5ec3cfdc9f065f0008874,0.3975708622637764
51421a5bfdc9f0492600832c,0.5343484099221233
50f43b73fdc9f065f00030f6,0.5563437953847482
50f5ed6bfdc9f065f0008d6e,0.4305669132972076
513e1e24fdc9f03587009bac,0.5308091903018566
513d9e0cfdc9f035870082a3,0.36342765802652954
50f5ebcefdc9f065f000859d,0.2815625582354409
51414862fdc9f04926006ca4,0.4502794819895801
50f4644cfdc9f065f0004510,0.5370523965496312
51409a68fdc9f04926000f40,0.4710477727403695
5141509cfdc9f04926007dc4,0.5304973958085162
50f44810fdc9f065f0003d0e,0.33200614790794875
513d9d18fdc9f03587007f6b,0.562955072018979
50f42eb3fdc9f065f00023a6,0.36275058665008336
50f60c49beb2fed91000022e,0.6293535662293509
514133f7fdc9f049260044b9,0.39573074546052633
5140cdb1fdc9f04926002f97,0.4442457402084597
513d7887fdc9f035870061c4,0.5399406725504485
513f2c40fdc9f0358700d832,0.5320408165061382
50f433cefdc9f065f00026d0,0.6865570767269025
514134bdfdc9f04926004780,0.25071769775518765
50f5e8cafdc9f065f00074df,0.45268705016025346
50f5e75cfdc9f065f0007070,0.49002714909160544
51422cfbfdc9f04926008bb1,0.4648981371430732
50f55e56fdc9f065f0004c1f,0.3752102950611802
50f5625ffdc9f065f0005996,0.5008619613377191
50f560f1fdc9f065f0005343,0.5188222676959117
50f60c47beb2fed910000205,0.36609526328562486
513d7bf1fdc9f03587006d21,0.4631957411859178
50f60c52beb2fed9100002ec,0.4653813493050596
513cc886fdc9f03587001b49,0.21038401906534038
513f2ba9fdc9f0358700d734,0.49327973328491265
51409393fdc9f049260007be,0.5908432763211448
50f42c71fdc9f065f0001c50,0.3733319914870598
50f56269fdc9f065f0005a68,0.5552913862446843
50f4348cfdc9f065f0002943,0.5621159669406659
50f42bacfdc9f065f000157f,0.4679796636175555
50f5ec33fdc9f065f00087ad,0.49594269436885136
5140c92bfdc9f04926002466,0.4647058928208145
513d579afdc9f035870031ba,0.3634073240179487
50f46456fdc9f065f0004603,0.5411935561677992
50f5640afdc9f065f0006005,0.4668756734948498
50f5e562fdc9f065f00067dc,0.33139531172267783
50f46484fdc9f065f00046ad,0.5267977408647875
514137cbfdc9f04926005059,0.39478465473476354
