image_id,boring_score
50f42bbbfdc9f065f00016ed,0.5087493795944668
513cd1d0fdc9f03587001e48,0.6335570672726686
513d7c31fdc9f03587006dfb,0.5128345450549088
51414bd3fdc9f049260071a1,0.4620339009504743
513f1200fdc9f0358700c8ee,0.42376951165619836
51421bebfdc9f049260084de,0.5106937743463339
50f5e5dffdc9f065f0006b1e,0.46631544236762423
513e1ee4fdc9f03587009daf,0.38295616289042983
513e6554fdc9f0358700b958,0.5105056725684913
513d6ca0fdc9f03587004ff9,0.4619497137477216
51409266fdc9f0492600069d,0.599459486438057
50f42baafdc9f065f0001548,0.5550721063250436
50f55eaffdc9f065f0004df9,0.41765556897176465
50f60b93beb2fed9100000c4,0.41765556897176465
513d7a1afdc9f03587006702,0.468438555204524
5140c8aefdc9f049260022ea,0.5104145221031882
5141376afdc9f04926004ee9,0.5106937743463339
51414471fdc9f049260064de,0.37542558597161735
513e602ffdc9f0358700b362,0.421741606272191
513d9e58fdc9f0358700839b,0.41765556897176465
51414735fdc9f049260069d9,0.5630866510700689
50f5eaf9fdc9f065f0007f2a,0.5510812671664964
5140b74afdc9f04926001974,0.551011907067069
513cc1f0fdc9f03587001508,0.5550721063250436
5140c864fdc9f0492600220c,0.5086515896245888
50f4352bfdc9f065f0002c1d,0.3309328541726718
513d9b41fdc9f0358700795c,0.4157021926019672
50f5ed54fdc9f065f0008c02,0.3773496342207619
51421af3fdc9f049260083d3,0.5550721063250436
50f5e87afdc9f065f00072df,0.3774519568599564
50f42c09fdc9f065f0001746,0.41551479826318966
51413900fdc9f04926005366,0.37123483389596346
51414727fdc9f049260069b9,0.5025432512967737
513e6475fdc9f0358700b827,0.373277236993055
51415122fdc9f04926007efa,0.46844716494189526
514091e3fdc9f049260005d8,0.5491442734468138
51409e4afdc9f04926001405,0.4158180612562277
50f46445fdc9f065f00044ad,0.423971059547241
50f5e51bfdc9f065f0006646,0.41359729300992726
51408fbcfdc9f04926000159,0.556827330167755
513e5bcafdc9f0358700a949,0.5067090199735346
50f5e703fdc9f065f0006f47,0.4683578262759442
514138b0fdc9f049260052a3,0.5553244278188323
5185cea9fdc9f03fd5000e5b,0.5107923603331638
50f43b89fdc9f065f0003184,0.46631544236762423
50f5e8a8fdc9f065f000746c,0.33100363551246426
50f42eaafdc9f065f00022b6,0.5550721063250436
50f44852fdc9f065f0003e2d,0.4566785625905174
51414227fdc9f04926006278,0.41765556897176465
50f5e75bfdc9f065f0007059,0.4620339009504743
5140b80ffdc9f04926001b7c,0.41765556897176465
5140cabbfdc9f0492600291f,0.46417467165904924
50f5ead5fdc9f065f0007dc9,0.46641380997910764
51421a6afdc9f0492600833a,0.5572982960224011
50f42c1bfdc9f065f00018f9,0.6435858872804213
51409a62fdc9f04926000f38,0.41551479826318966
513f1111fdc9f0358700c7b5,0.4197963396803396
513e5d1afdc9f0358700acd8,0.37955508922420644
50f42b87fdc9f065f00014a5,0.32880051821409034
514142a9fdc9f049260062fe,0.45584119675781365
5140b731fdc9f0492600192d,0.4198495427389215
50f56448fdc9f065f00061d2,0.5105054657622641
51414c41fdc9f049260072b3,0.4333566301672184
5140d332fdc9f04926003390,0.5106937743463339
513d5b1dfdc9f035870034a5,0.5129035144006563
513e1e37fdc9f03587009bdf,0.423971059547241
513e1f61fdc9f03587009ef7,0.5132080119131964
513d9d73fdc9f03587008094,0.41989470729182304
513d5f7dfdc9f03587003bd1,0.4598044430142473
51414e61fdc9f04926007827,0.5106937743463339
5185cad3fdc9f03fd5000a9f,0.467899040477906
513e1b3afdc9f03587009402,0.37942358705945584
513d9e9efdc9f03587008483,0.41765556897176465
513d6bbffdc9f03587004dc4,0.4621322877507293
513f3082fdc9f0358700dee4,0.46612772955965975
513e1b16fdc9f03587009393,0.4241136198336371
50f5ed99fdc9f065f0008e22,0.3776080899344775
513e6d23fdc9f0358700c25a,0.4134808491048632
51414d66fdc9f0492600759f,0.3934141539275051
50f447cefdc9f065f0003a18,0.512736582669309
50f448a4fdc9f065f00040bb,0.41185693433766407
50f42baefdc9f065f00015c0,0.4623119434417038
513d9ed5fdc9f03587008532,0.3389563125195475
51413834fdc9f04926005184,0.4641520872959785
50f5eb62fdc9f065f0008233,0.41616501651283355
513d9b58fdc9f035870079ac,0.3348000169466147
51413ce2fdc9f04926005c02,0.5106937743463339
50f5e89afdc9f065f00073ff,0.41765556897176465
50f5e86ffdc9f065f0007290,0.37531962090137494
5185d44dfdc9f03fd50013b2,0.7448893182316458
514137b0fdc9f04926004ff6,0.41551479826318966
514094fbfdc9f0492600091f,0.3309328541726718
50f4644dfdc9f065f000456b,0.41765556897176465
50f42b87fdc9f065f00014d5,0.56277950859787
50f42c46fdc9f065f00019e0,0.42812924641746564
513d7806fdc9f03587006016,0.5106937743463339
513e6d75fdc9f0358700c2cf,0.5531238036891256
51413d52fdc9f04926005cf4,0.41765556897176465
513f2adafdc9f0358700d5e2,0.5128345450549088
50f4480ffdc9f065f0003ce2,0.41551479826318966
513d31f2fdc9f03587002850,0.41372978224949325
513d7cb3fdc9f03587006f9c,0.5491195985261756
514135f8fdc9f04926004ba4,0.41765556897176465
5140caddfdc9f04926002987,0.4197963396803396
513cba00fdc9f03587000d7f,0.46631544236762423
513e1ab9fdc9f035870092a8,0.5550721063250436
50f5e68ffdc9f065f0006d28,0.4155238400309165
50f4349efdc9f065f0002a86,0.5073057805854333
50f607cfbeb2fed6f8000241,0.5144910616071792
513d681ffdc9f03587004270,0.41986064648527177
513d9d71fdc9f0358700808c,0.41765556897176465
50f5e8aafdc9f065f000749d,0.5934250193516342
513e2212fdc9f0358700a4f7,0.5106937743463339
513d5ed9fdc9f03587003b07,0.41765556897176465
5142296afdc9f0492600884f,0.46638344906622
513f2970fdc9f0358700d380,0.4176600989676672
513d3090fdc9f0358700273d,0.4095213636315983
5140d6a1fdc9f04926003696,0.4177496240984307
513e6b44fdc9f0358700bfe6,0.5550721063250436
514093a1fdc9f049260007d0,0.37132870029284704
5140d1bffdc9f0492600323a,0.36519364852275005
513f2fdafdc9f0358700de4e,0.41950603677830484
50f60873beb2fed6f80004e9,0.5160676817155402
50f42bbafdc9f065f00016ac,0.5064122329291839
51413fcefdc9f04926006016,0.3911497908482763
513d6be0fdc9f03587004e1c,0.42825760489729664
51409a30fdc9f04926000ef5,0.5993656106508121
514219b9fdc9f04926008285,0.5106937743463339
513d695bfdc9f035870046d2,0.5086513904380139
5185cb56fdc9f03fd5000b1c,0.4642730392705327
50f42c19fdc9f065f0001871,0.41755698298493477
50f5e70bfdc9f065f0007000,0.4638966458805886
513f2dcffdc9f0358700dadd,0.41755698298493477
50f5e6c3fdc9f065f0006db9,0.46837989022362553
514091bffdc9f0492600058d,0.46631544236762423
513e6281fdc9f0358700b6e0,0.21325035204286277
513e1b8ffdc9f035870094e0,0.5457598329286893
50f5e647fdc9f065f0006bee,0.41541643065170625
50f447dafdc9f065f0003b64,0.287963682221942
514132f1fdc9f04926004128,0.5086013153467834
5185ce64fdc9f03fd5000e1d,0.45788515587362766
5185d168fdc9f03fd50010e8,0.5106937743463339
513f2e52fdc9f0358700dbb7,0.5548259298214635
51421902fdc9f049260081cc,0.36919528112416783
513f2be6fdc9f0358700d79c,0.421441681486448
50f42eb1fdc9f065f000234c,0.5025436703105242
513f11dbfdc9f0358700c8b9,0.5551659535543464
514136c6fdc9f04926004ccd,0.46175811789402793
513e1b60fdc9f0358700946a,0.33315003607374766
5185cb84fdc9f03fd5000b44,0.5550721063250436
50f60c54beb2fed910000301,0.587737716008597
50f563d0fdc9f065f0005eb3,0.5814675949728837
5185cdbffdc9f03fd5000d7e,0.41551479826318966
50f5e562fdc9f065f00067cf,0.5612976169486835
50f433bffdc9f065f00025f2,0.46417467165904924
513f300ffdc9f0358700de86,0.5490583288142469
51414437fdc9f049260064a5,0.33127068261439324
513e6595fdc9f0358700b9ae,0.5128345450549088
513cbb18fdc9f03587000e82,0.4173816625159009
5140ba16fdc9f04926001f6b,0.5128345450549088
513d34d1fdc9f03587002a6c,0.41765556897176465
5140b8eefdc9f04926001d4b,0.41765556897176465
50f5eb1ffdc9f065f0007ff0,0.41765556897176465
513d5dbbfdc9f0358700394a,0.4197024841618194
513cbcc6fdc9f03587001012,0.41765556897176465
5185d26efdc9f03fd50011dc,0.5106937743463339
513cc2f6fdc9f03587001602,0.5106937743463339
50f5e5e0fdc9f065f0006b33,0.45990217837620323
513e5fd4fdc9f0358700b2d3,0.2961217269138363
5140ca9efdc9f049260028c0,0.5168254307097884
51413920fdc9f049260053b1,0.5633364864000499
51422943fdc9f04926008831,0.46417467165904924
514226d0fdc9f049260085d6,0.4619497137477216
50f5e562fdc9f065f00067e4,0.5529360988575652
513d573ffdc9f03587003128,0.42957740964408453
513f2a97fdc9f0358700d570,0.51273657384066
513d379cfdc9f03587002c08,0.5936302285997059
513d5e8afdc9f03587003a9d,0.41765556897176465
513d2ebdfdc9f035870025d7,0.5106937743463339
50f42c1afdc9f065f00018ab,0.4681586172377505
513e1f5efdc9f03587009ef0,0.5065190544794325
513e2242fdc9f0358700a52a,0.5085628542184119
513f2964fdc9f0358700d365,0.37905757317283145
51415078fdc9f04926007d68,0.4197963396803396
5140cb3afdc9f04926002ab7,0.4620339009504743
50f42b87fdc9f065f00014c8,0.46417467165904924
513d3762fdc9f03587002bf9,0.29253347901171406
51409835fdc9f04926000c5b,0.4216290428879522
50f5eeb1fdc9f065f0009025,0.4109233362102509
513e6dcefdc9f0358700c34f,0.4642776073601823
50f43babfdc9f065f00032f2,0.41765556897176465
513f3203fdc9f0358700e027,0.6012459962716347
50f5eba1fdc9f065f0008389,0.37308561882380503
513d2da8fdc9f03587002507,0.41969322386643015
513cecf1fdc9f035870023bd,0.4135775735094007
5141519ffdc9f04926007fce,0.42608585546576117
51422701fdc9f04926008609,0.5953061503468645
50f42c81fdc9f065f0001e22,0.4238104692770054
513d5ca5fdc9f03587003760,0.4776689621211933
513d794bfdc9f03587006460,0.551182383907447
5185d1b5fdc9f03fd500112e,0.4628379011539974
513cbf70fdc9f03587001295,0.39289645601864137
5140d899fdc9f04926003a43,0.46631544236762423
513d690dfdc9f035870045b7,0.3774519568599564
5140b97dfdc9f04926001e6b,0.33277207312756246
513e1c3ffdc9f035870096b8,0.4685439256930242
50f44508fdc9f065f00033dc,0.3267581343057704
5140ca2efdc9f0492600276c,0.25528171825150386
513d7855fdc9f03587006121,0.5106937743463339
513d9bf0fdc9f03587007b90,0.37496039679221893
51413558fdc9f0492600499c,0.5007904736421666
51409253fdc9f04926000689,0.4177541549585945
513f30c7fdc9f0358700df22,0.41551479826318966
50f5ebd1fdc9f065f00085da,0.5994557244433115
50f44800fdc9f065f0003bde,0.41082335869658915
5140cfd0fdc9f04926003198,0.5108864146343954
513d6d50fdc9f03587005126,0.4620339009504743
50f5e566fdc9f065f000683d,0.47403369080889485
51409826fdc9f04926000c41,0.5106937743463339
5140c9d8fdc9f04926002668,0.46631544236762423
50f5eb45fdc9f065f0008164,0.5128345450549088
513e5d92fdc9f0358700ae28,0.41202172855941316
513d7b7efdc9f03587006bad,0.4705609435743181
513d56d3fdc9f03587003059,0.37104426635092114
51413ce1fdc9f04926005bfd,0.551200261938868
50f5611efdc9f065f0005416,0.4661160607137463
513d800cfdc9f03587007688,0.545180807153313
513d7b73fdc9f03587006b85,0.3682870259011403
513d784cfdc9f035870060ff,0.32880051821409034
50f5eb6bfdc9f065f00082f7,0.41765556897176465
50f5eaa2fdc9f065f0007b3d,0.42193237535981104
50f44859fdc9f065f0003ec2,0.5148684942132353
51409181fdc9f04926000512,0.5971647777778144
513d7a8ffdc9f03587006897,0.46853592657288146
50f60c4abeb2fed910000240,0.5480210832556541
5140b98afdc9f04926001e85,0.41765556897176465
51413508fdc9f04926004892,0.41551479826318966
513d9d9ffdc9f0358700812d,0.4197963396803396
50f5eaf6fdc9f065f0007ef6,0.41989470729182304
51409c94fdc9f049260011f0,0.4620339009504743
51413cf8fdc9f04926005c30,0.42183908827262984
50f55e1efdc9f065f0004b00,0.4197963396803396
513e6e5afdc9f0358700c415,0.366971386807952
513f1234fdc9f0358700c92d,0.5550721063250436
50f55e35fdc9f065f0004b4d,0.36940306972605613
513f1174fdc9f0358700c834,0.3730934492527438
513d9e91fdc9f03587008455,0.5086513904380139
50f445a8fdc9f065f000353e,0.41765556897176465
50f42b7cfdc9f065f00013d6,0.5954674198095257
51409d9ffdc9f0492600132e,0.5106937743463339
513e6dddfdc9f0358700c366,0.4197963396803396
513e1daffdc9f03587009a76,0.338536386357756
50f4348afdc9f065f0002929,0.5489619083929614
50f55e9cfdc9f065f0004da7,0.41765556897176465
513d2d20fdc9f0358700249e,0.4197963396803396
51414cf3fdc9f0492600746d,0.6263762925653421
51408bfbfdc9f0358700ea35,0.5085530036377589
50f5eac8fdc9f065f0007cd1,0.41765556897176465
50f56448fdc9f065f00061be,0.5569265791634186
50f5ead0fdc9f065f0007d6f,0.4645597782231148
513e6227fdc9f0358700b65f,0.41390920710592105
513d5fd6fdc9f03587003c45,0.4197963396803396
5140892afdc9f0358700e467,0.42337783910331145
50f5eb23fdc9f065f0008037,0.5085530036377589
5140b6b0fdc9f049260017bf,0.47147751978660074
513d2edafdc9f035870025ed,0.41561338425001954
50f5eacdfdc9f065f0007d39,0.45990217837620323
513f14fdfdc9f0358700cd19,0.4217446688835645
513e1c5bfdc9f03587009701,0.41765556897176465
513d7a6bfdc9f03587006810,0.46631544236762423
51422e62fdc9f04926008d01,0.32879208346409683
513d2fcffdc9f035870026a4,0.45807420274822724
514217dffdc9f04926008095,0.3752171375706167
5140b672fdc9f04926001703,0.41765556897176465
50f5e566fdc9f065f0006846,0.5613829065280643
513d6017fdc9f03587003c8e,0.5107878294729999
50f46445fdc9f065f00044ac,0.41765556897176465
50f5ec3dfdc9f065f0008887,0.5086515896245888
5141387afdc9f0492600521b,0.4621322877507293
5140b6c1fdc9f049260017f3,0.5127494999882948
513d7ecefdc9f035870074aa,0.5106937743463339
513cc4d4fdc9f035870017db,0.5106937743463339
50f42b4ffdc9f065f00012a5,0.5974164891454267
50f44869fdc9f065f000405c,0.4560656638689135
50f42ddefdc9f065f0002239,0.4599999517921478
513d69c8fdc9f03587004859,0.4620339009504743
50f6166bbeb2fed9100007ff,0.4654035716920154
513f299cfdc9f0358700d3ce,0.5038632317706117
5141434efdc9f049260063b4,0.5106937743463339
513f2baefdc9f0358700d73f,0.21711375438521843
50f60c47beb2fed910000204,0.5106937743463339
513e5df7fdc9f0358700af36,0.5106937743463339
514134a6fdc9f04926004728,0.637605563291586
514135fafdc9f04926004bad,0.42861553410697456
513f1142fdc9f0358700c7f1,0.5022506893075742
50f5e51bfdc9f065f000663a,0.5531235954216965
50f4351afdc9f065f0002b0f,0.4683578262759442
513d7facfdc9f03587007636,0.5068843982575675
5140cadffdc9f0492600298c,0.4800846311102231
513e1d5dfdc9f035870099a0,0.3313366696621762
51413853fdc9f049260051c9,0.4988585798226873
51413529fdc9f049260048f9,0.5550721063250436
50f5eaebfdc9f065f0007e25,0.4623153814453438
5185d115fdc9f03fd5001094,0.46631544236762423
51414de1fdc9f049260076e5,0.373277236993055
50f5e68ffdc9f065f0006d36,0.46232466474908324
51413667fdc9f04926004c4b,0.5974164891454267
514141b3fdc9f049260061fa,0.5085530036377589
513d6a39fdc9f035870049ce,0.4683117513667924
5140d85cfdc9f049260039cc,0.5106937743463339
514090c7fdc9f0492600038f,0.4197963396803396
5142182ffdc9f049260080f1,0.46019674362535057
513d5eccfdc9f03587003af7,0.41765556897176465
513d6927fdc9f03587004621,0.32880051821409034
51413587fdc9f04926004a3a,0.5106937743463339
514150e5fdc9f04926007e6c,0.46417467165904924
51414e14fdc9f0492600775d,0.3783872933502088
513cba44fdc9f03587000dbd,0.3731786510062251
5185d2b0fdc9f03fd5001218,0.5068947048186822
50f44803fdc9f065f0003c4a,0.41765556897176465
50f5e56cfdc9f065f00068d4,0.5105009341860681
50f42eedfdc9f065f00023d7,0.5550721063250436
50f5e55ffdc9f065f000678f,0.4156131850634447
5140b772fdc9f049260019dc,0.41765556897176465
5141438ffdc9f049260063fa,0.41765556897176465
51414513fdc9f0492600658c,0.4223111989377646
50f42c72fdc9f065f0001c73,0.5492444165791137
513f1399fdc9f0358700cb24,0.5129329126663923
513cc2d8fdc9f035870015e8,0.4197963396803396
513e64b2fdc9f0358700b87f,0.41765556897176465
513cb82afdc9f03587000bc6,0.5084546360262755
50f60c47beb2fed910000202,0.5961172852646588
513d9d82fdc9f035870080cc,0.5106937743463339
50f607cabeb2fed6f80001ef,0.4727807293174281
513ceb1bfdc9f0358700235a,0.41561338425001954
51413816fdc9f0492600513f,0.41765556897176465
51413abefdc9f049260057b1,0.373277236993055
50f5e56cfdc9f065f00068ed,0.551270366073188
50f60c43beb2fed9100001a6,0.551292608763685
50f5eaaafdc9f065f0007bd9,0.41199168571544
51413aa1fdc9f04926005769,0.41989470729182304
514098f5fdc9f04926000d55,0.4620339009504743
513d7a15fdc9f035870066ef,0.46631544236762423
50f56204fdc9f065f00058c4,0.46028316236701927
50f5eb6dfdc9f065f0008318,0.4702982810254806
513e5fcefdc9f0358700b2cc,0.37132871814459795
50f5e640fdc9f065f0006b9e,0.4197963396803396
513e5f79fdc9f0358700b24e,0.37746942969206115
5140894ffdc9f0358700e4b7,0.41765556897176465
513cd912fdc9f03587001fcc,0.6318747009411656
513d9fb3fdc9f035870087d5,0.4283824481406977
51414942fdc9f04926006db3,0.5137550351710155
513cc262fdc9f03587001579,0.5571142910467886
513f108cfdc9f0358700c6ff,0.4240485427134361
513f2b68fdc9f0358700d6c5,0.5106937743463339
50f448a4fdc9f065f00040b7,0.4197963396803396
51414fd7fdc9f04926007bc7,0.41765556897176465
513d56e5fdc9f03587003077,0.5050198089489155
513f1496fdc9f0358700cc80,0.4704641874444708
513e1b9dfdc9f035870094ff,0.4156131850634447
51414c71fdc9f0492600732e,0.3328819235085729
514137f9fdc9f049260050fd,0.5106937743463339
513cc30afdc9f03587001616,0.41765556897176465
51421aacfdc9f04926008385,0.512735959068079
50f42bbafdc9f065f00016b1,0.5106937743463339
5141397afdc9f04926005497,0.3731696336967427
513f3339fdc9f0358700e127,0.41765556897176465
513e6239fdc9f0358700b679,0.41551479826318966
513d6a31fdc9f035870049b7,0.5128345450549088
51408c25fdc9f0358700ea8b,0.4661183026883055
513d6d97fdc9f03587005194,0.5106937743463339
513d9be3fdc9f03587007b65,0.5591564766540796
50f463c7fdc9f065f000435f,0.41765556897176465
5140908bfdc9f04926000303,0.5550721063250436
513f2ffafdc9f0358700de75,0.5084562318728795
50f5e8cdfdc9f065f0007524,0.5108810566738531
513e226afdc9f0358700a558,0.3832958575197491
513e5dd9fdc9f0358700aee9,0.47020385025216993
50f5e896fdc9f065f000739a,0.4197963396803396
513cbfb8fdc9f035870012e1,0.37569271499849516
51413954fdc9f0492600543f,0.5571142910467886
513f2ea2fdc9f0358700dc50,0.41765556897176465
513d9f35fdc9f03587008681,0.460279633240809
51408ad7fdc9f0358700e7e6,0.41782656436600146
514091d5fdc9f049260005bb,0.46631544236762423
5140d31cfdc9f0492600337d,0.5604134224643154
513d7dccfdc9f03587007287,0.41765556897176465
513d59fdfdc9f035870033ce,0.3351644530376396
50f5e903fdc9f065f000765e,0.4136827079312111
5185d457fdc9f03fd50013c0,0.46631544236762423
50f4644cfdc9f065f0004510,0.557114509422135
513d7df7fdc9f035870072e7,0.4641746808318889
513f1299fdc9f0358700c9c9,0.5529403837507725
50f42baafdc9f065f0001550,0.423971059547241
51413839fdc9f0492600518e,0.30181720314866617
5140907efdc9f049260002e9,0.5106937743463339
5185cbd1fdc9f03fd5000b92,0.5127361582546538
5185d209fdc9f03fd5001176,0.5128345450549088
513e6d76fdc9f0358700c2d0,0.4639871592385165
513d6c3efdc9f03587004f0b,0.5106937743463339
50f5ed64fdc9f065f0008cc7,0.4197963396803396
5140b923fdc9f04926001db6,0.5969442264828826
50f5e528fdc9f065f000670a,0.6337196881619849
513d7aa9fdc9f035870068ee,0.41765556897176465
513e6bebfdc9f0358700c0c0,0.5573114630204483
513d30fdfdc9f03587002790,0.46417467165904924
51408955fdc9f0358700e4c3,0.41765556897176465
5140d9e4fdc9f04926003cd9,0.41969775369350976
51421952fdc9f0492600821c,0.5106937743463339
51413d39fdc9f04926005cb7,0.5488794021323828
513ccf5afdc9f03587001dcf,0.38292804170394584
513d9c14fdc9f03587007bff,0.41765556897176465
513e1f28fdc9f03587009e49,0.41765556897176465
50f46440fdc9f065f000443a,0.41765556897176465
5185cc97fdc9f03fd5000c50,0.46631544236762423
513e6e32fdc9f0358700c3e1,0.46631544236762423
513da054fdc9f03587008956,0.5106937743463339
513e6bb2fdc9f0358700c07b,0.49824184181989434
5140cc4ffdc9f04926002d7e,0.34383662397169795
50f42baefdc9f065f00015b4,0.41765556897176465
513d9ce4fdc9f03587007ec6,0.5086513904380139
51421a01fdc9f049260082cc,0.5106937743463339
513e647bfdc9f0358700b82d,0.3710333503230283
513f1188fdc9f0358700c84d,0.41765556897176465
5140b8bdfdc9f04926001ced,0.45999151704215435
513e6ab1fdc9f0358700bf27,0.4134046210276397
50f5609bfdc9f065f00052c8,0.5107838067863791
513e1e10fdc9f03587009b79,0.4621395707788391
5140b8d5fdc9f04926001d1c,0.41551479826318966
5141349cfdc9f04926004704,0.6013094832961782
513f2c1bfdc9f0358700d7f2,0.41551479826318966
51421c9dfdc9f0492600859d,0.605319111281168
51414800fdc9f04926006bb5,0.41534318252032026
50f5eb3bfdc9f065f00080a7,0.5491387537724929
513cd748fdc9f03587001f6a,0.5106937743463339
50f42efcfdc9f065f000248c,0.4578591810835729
513cc4eafdc9f035870017f0,0.55497373871356
513d9aa2fdc9f03587007752,0.3770059699978204
513d9b4ffdc9f0358700798f,0.41765556897176465
51414295fdc9f049260062ef,0.5383362452644814
514091bcfdc9f04926000587,0.41765556897176465
513cb5ddfdc9f035870009a7,0.4659344473288338
513f13e8fdc9f0358700cb8c,0.55315360455822
513cc194fdc9f035870014b5,0.5168212859824565
50f447dafdc9f065f0003b5f,0.41551479826318966
513d6b7dfdc9f03587004d27,0.373277236993055
50f43aa8fdc9f065f0002ea1,0.46417467165904924
5140921ffdc9f04926000650,0.5087448848468039
51392bc6818ede12960011ea,0.5106937743463339
513ce8ebfdc9f035870022f6,0.47029846086185173
513d4aaefdc9f03587002df4,0.5128345450549088
50f42b82fdc9f065f0001465,0.4153401814394341
513d9abcfdc9f035870077ab,0.375506694929282
513d6df6fdc9f03587005231,0.4624928116215201
513e5f10fdc9f0358700b1b4,0.4197022937265172
5140932bfdc9f04926000757,0.41765556897176465
513d7a86fdc9f0358700687a,0.41532746407451476
50f43539fdc9f065f0002d27,0.5571142910467886
51414ceffdc9f04926007463,0.5954740560991083
513e6eeffdc9f0358700c4d8,0.5086557039485895
513d677bfdc9f035870040ad,0.41765556897176465
50f43488fdc9f065f0002900,0.4620339009504743
51409148fdc9f04926000499,0.46775410642285986
5140c9ecfdc9f049260026a3,0.3731963518797654
513e1f2dfdc9f03587009e5d,0.6306211294251708
513d5897fdc9f0358700330f,0.5508310497988187
513d9dcbfdc9f035870081c7,0.5548840333521325
5140cc3cfdc9f04926002d54,0.6361448253741673
50f5ec9dfdc9f065f0008a8d,0.5106937743463339
513ce1e3fdc9f035870021a4,0.5550721063250436
513e1dc2fdc9f03587009aab,0.5532289314549172
50f5eee6fdc9f065f0009079,0.4599999517921478
51421adffdc9f049260083be,0.4683578262759442
513cb9d2fdc9f03587000d56,0.46631544236762423
51413508fdc9f04926004891,0.41765556897176465
50f43b90fdc9f065f0003205,0.5083611954009919
50f4485efdc9f065f0003f59,0.5572128770336184
51422e42fdc9f04926008ce4,0.4171969724078056
50f42eb2fdc9f065f0002397,0.4602070774612646
513e1c68fdc9f03587009724,0.5550721063250436
513d6879fdc9f035870043aa,0.5106937743463339
50f463b4fdc9f065f0004267,0.38123090458975767
513e22fbfdc9f0358700a60c,0.5470081132841628
51413ac4fdc9f049260057c1,0.5436426049566927
513e1f52fdc9f03587009ecb,0.4678800133582053
513e62f2fdc9f0358700b787,0.5106937743463339
514133d6fdc9f04926004444,0.37345673846757427
513cb94cfdc9f03587000cd6,0.5612128283342975
51414641fdc9f04926006786,0.46417467165904924
513e1d4afdc9f03587009973,0.373277236993055
50f55e36fdc9f065f0004b53,0.3310046074919402
50f46456fdc9f065f00045f3,0.5106937743463339
513cbf64fdc9f03587001287,0.41765556897176465
50f43514fdc9f065f0002ab9,0.5550721063250436
513f327bfdc9f0358700e090,0.4199887637235672
5140c9d4fdc9f04926002658,0.41765556897176465
5140c860fdc9f049260021ff,0.46019220365226576
50f4648efdc9f065f0004753,0.5085530036377589
513d6838fdc9f035870042c8,0.46611885918802415
50f43538fdc9f065f0002d20,0.5105954067348505
51413db8fdc9f04926005dd4,0.5085530036377589
